SubjectId;StudentId;GradeID;Grade;CreateDate;ModDate
1029;1111526;0000;0;2022-10-09;2022-10-09
204;1111172;0000;0;2022-10-09;2022-10-09
112;1110505;0000;0;2022-10-09;2022-10-09
856;1110564;0000;0;2022-10-09;2022-10-09
607;1110557;0000;0;2022-10-09;2022-10-09
757;1111856;0000;0;2022-10-09;2022-10-09
1032;1111001;0000;0;2022-10-09;2022-10-09
877;1110440;0000;0;2022-10-09;2022-10-09
403;1110741;0000;0;2022-10-09;2022-10-09
282;1110980;0000;0;2022-10-09;2022-10-09
433;1112171;0000;0;2022-10-09;2022-10-09
301;1112114;0000;0;2022-10-09;2022-10-09
384;1110741;0000;0;2022-10-09;2022-10-09
686;1111041;0000;0;2022-10-09;2022-10-09
694;1111310;0000;0;2022-10-09;2022-10-09
47;1110592;0000;0;2022-10-09;2022-10-09
801;1110779;0000;0;2022-10-09;2022-10-09
277;1111835;0000;0;2022-10-09;2022-10-09
53;1111696;0000;0;2022-10-09;2022-10-09
103;1111849;0000;0;2022-10-09;2022-10-09
1011;1111985;0000;0;2022-10-09;2022-10-09
519;1110837;0000;0;2022-10-09;2022-10-09
487;1110554;0000;0;2022-10-09;2022-10-09
871;1110541;0000;0;2022-10-09;2022-10-09
681;1111431;0000;0;2022-10-09;2022-10-09
719;1110710;0000;0;2022-10-09;2022-10-09
40;1110826;0000;0;2022-10-09;2022-10-09
178;1110527;0000;0;2022-10-09;2022-10-09
572;1110469;0000;0;2022-10-09;2022-10-09
1033;1112160;0000;0;2022-10-09;2022-10-09
925;1111914;0000;0;2022-10-09;2022-10-09
250;1112183;0000;0;2022-10-09;2022-10-09
717;1110688;0000;0;2022-10-09;2022-10-09
939;1111960;0000;0;2022-10-09;2022-10-09
989;1110872;0000;0;2022-10-09;2022-10-09
612;1111057;0000;0;2022-10-09;2022-10-09
721;1111510;0000;0;2022-10-09;2022-10-09
106;1110908;0000;0;2022-10-09;2022-10-09
288;1112130;0000;0;2022-10-09;2022-10-09
981;1111853;0000;0;2022-10-09;2022-10-09
400;1111817;0000;0;2022-10-09;2022-10-09
948;1111287;0000;0;2022-10-09;2022-10-09
686;1111495;0000;0;2022-10-09;2022-10-09
259;1111880;0000;0;2022-10-09;2022-10-09
263;1111761;0000;0;2022-10-09;2022-10-09
368;1110970;0000;0;2022-10-09;2022-10-09
632;1110446;0000;0;2022-10-09;2022-10-09
985;1111811;0000;0;2022-10-09;2022-10-09
734;1112199;0000;0;2022-10-09;2022-10-09
775;1110730;0000;0;2022-10-09;2022-10-09
111;1112117;0000;0;2022-10-09;2022-10-09
894;1110938;0000;0;2022-10-09;2022-10-09
152;1111330;0000;0;2022-10-09;2022-10-09
475;1110705;0000;0;2022-10-09;2022-10-09
901;1111177;0000;0;2022-10-09;2022-10-09
4;1110845;0000;0;2022-10-09;2022-10-09
98;1111231;0000;0;2022-10-09;2022-10-09
780;1111202;0000;0;2022-10-09;2022-10-09
1035;1110638;0000;0;2022-10-09;2022-10-09
883;1111559;0000;0;2022-10-09;2022-10-09
621;1110752;0000;0;2022-10-09;2022-10-09
46;1111670;0000;0;2022-10-09;2022-10-09
1016;1111483;0000;0;2022-10-09;2022-10-09
223;1110429;0000;0;2022-10-09;2022-10-09
650;1111330;0000;0;2022-10-09;2022-10-09
647;1111786;0000;0;2022-10-09;2022-10-09
270;1111643;0000;0;2022-10-09;2022-10-09
817;1111908;0000;0;2022-10-09;2022-10-09
867;1110933;0000;0;2022-10-09;2022-10-09
903;1111008;0000;0;2022-10-09;2022-10-09
597;1111220;0000;0;2022-10-09;2022-10-09
539;1111869;0000;0;2022-10-09;2022-10-09
129;1111922;0000;0;2022-10-09;2022-10-09
978;1112008;0000;0;2022-10-09;2022-10-09
531;1111653;0000;0;2022-10-09;2022-10-09
892;1111837;0000;0;2022-10-09;2022-10-09
794;1110795;0000;0;2022-10-09;2022-10-09
914;1111341;0000;0;2022-10-09;2022-10-09
708;1110786;0000;0;2022-10-09;2022-10-09
977;1111313;0000;0;2022-10-09;2022-10-09
493;1111139;0000;0;2022-10-09;2022-10-09
530;1110416;0000;0;2022-10-09;2022-10-09
513;1110770;0000;0;2022-10-09;2022-10-09
67;1110746;0000;0;2022-10-09;2022-10-09
929;1111202;0000;0;2022-10-09;2022-10-09
203;1110450;0000;0;2022-10-09;2022-10-09
68;1110849;0000;0;2022-10-09;2022-10-09
903;1111029;0000;0;2022-10-09;2022-10-09
688;1111013;0000;0;2022-10-09;2022-10-09
449;1110487;0000;0;2022-10-09;2022-10-09
325;1110665;0000;0;2022-10-09;2022-10-09
423;1110743;0000;0;2022-10-09;2022-10-09
688;1110892;0000;0;2022-10-09;2022-10-09
827;1110414;0000;0;2022-10-09;2022-10-09
165;1110922;0000;0;2022-10-09;2022-10-09
302;1110659;0000;0;2022-10-09;2022-10-09
921;1111154;0000;0;2022-10-09;2022-10-09
40;1111589;0000;0;2022-10-09;2022-10-09
248;1111142;0000;0;2022-10-09;2022-10-09
904;1111065;0000;0;2022-10-09;2022-10-09
189;1111960;0000;0;2022-10-09;2022-10-09
865;1111813;0000;0;2022-10-09;2022-10-09
533;1112119;0000;0;2022-10-09;2022-10-09
8;1111847;0000;0;2022-10-09;2022-10-09
247;1111465;0000;0;2022-10-09;2022-10-09
29;1111512;0000;0;2022-10-09;2022-10-09
150;1111299;0000;0;2022-10-09;2022-10-09
246;1110704;0000;0;2022-10-09;2022-10-09
384;1111309;0000;0;2022-10-09;2022-10-09
776;1110603;0000;0;2022-10-09;2022-10-09
660;1110687;0000;0;2022-10-09;2022-10-09
138;1111688;0000;0;2022-10-09;2022-10-09
72;1111619;0000;0;2022-10-09;2022-10-09
630;1111514;0000;0;2022-10-09;2022-10-09
637;1111832;0000;0;2022-10-09;2022-10-09
621;1111484;0000;0;2022-10-09;2022-10-09
133;1111321;0000;0;2022-10-09;2022-10-09
29;1110933;0000;0;2022-10-09;2022-10-09
1040;1110677;0000;0;2022-10-09;2022-10-09
634;1111088;0000;0;2022-10-09;2022-10-09
934;1111600;0000;0;2022-10-09;2022-10-09
309;1110479;0000;0;2022-10-09;2022-10-09
716;1112054;0000;0;2022-10-09;2022-10-09
430;1111248;0000;0;2022-10-09;2022-10-09
740;1111725;0000;0;2022-10-09;2022-10-09
1026;1110533;0000;0;2022-10-09;2022-10-09
791;1111605;0000;0;2022-10-09;2022-10-09
68;1111488;0000;0;2022-10-09;2022-10-09
692;1111894;0000;0;2022-10-09;2022-10-09
266;1111462;0000;0;2022-10-09;2022-10-09
412;1111040;0000;0;2022-10-09;2022-10-09
721;1111894;0000;0;2022-10-09;2022-10-09
430;1112141;0000;0;2022-10-09;2022-10-09
933;1111198;0000;0;2022-10-09;2022-10-09
415;1111506;0000;0;2022-10-09;2022-10-09
193;1111302;0000;0;2022-10-09;2022-10-09
1035;1111877;0000;0;2022-10-09;2022-10-09
503;1112150;0000;0;2022-10-09;2022-10-09
837;1110548;0000;0;2022-10-09;2022-10-09
900;1111306;0000;0;2022-10-09;2022-10-09
424;1110960;0000;0;2022-10-09;2022-10-09
357;1111112;0000;0;2022-10-09;2022-10-09
546;1111725;0000;0;2022-10-09;2022-10-09
53;1110718;0000;0;2022-10-09;2022-10-09
239;1111453;0000;0;2022-10-09;2022-10-09
1031;1111647;0000;0;2022-10-09;2022-10-09
189;1112024;0000;0;2022-10-09;2022-10-09
660;1110992;0000;0;2022-10-09;2022-10-09
189;1110534;0000;0;2022-10-09;2022-10-09
63;1111689;0000;0;2022-10-09;2022-10-09
452;1111099;0000;0;2022-10-09;2022-10-09
805;1110876;0000;0;2022-10-09;2022-10-09
260;1111382;0000;0;2022-10-09;2022-10-09
173;1111787;0000;0;2022-10-09;2022-10-09
142;1111135;0000;0;2022-10-09;2022-10-09
169;1112161;0000;0;2022-10-09;2022-10-09
744;1111931;0000;0;2022-10-09;2022-10-09
726;1112045;0000;0;2022-10-09;2022-10-09
795;1110691;0000;0;2022-10-09;2022-10-09
429;1112012;0000;0;2022-10-09;2022-10-09
72;1112005;0000;0;2022-10-09;2022-10-09
287;1110755;0000;0;2022-10-09;2022-10-09
843;1112124;0000;0;2022-10-09;2022-10-09
1039;1111292;0000;0;2022-10-09;2022-10-09
542;1111357;0000;0;2022-10-09;2022-10-09
148;1111668;0000;0;2022-10-09;2022-10-09
101;1111527;0000;0;2022-10-09;2022-10-09
673;1111737;0000;0;2022-10-09;2022-10-09
526;1111985;0000;0;2022-10-09;2022-10-09
866;1111875;0000;0;2022-10-09;2022-10-09
754;1112184;0000;0;2022-10-09;2022-10-09
642;1112169;0000;0;2022-10-09;2022-10-09
507;1111832;0000;0;2022-10-09;2022-10-09
286;1111711;0000;0;2022-10-09;2022-10-09
634;1111026;0000;0;2022-10-09;2022-10-09
638;1111271;0000;0;2022-10-09;2022-10-09
446;1111642;0000;0;2022-10-09;2022-10-09
13;1111929;0000;0;2022-10-09;2022-10-09
842;1111458;0000;0;2022-10-09;2022-10-09
159;1111119;0000;0;2022-10-09;2022-10-09
361;1111605;0000;0;2022-10-09;2022-10-09
888;1110549;0000;0;2022-10-09;2022-10-09
534;1110921;0000;0;2022-10-09;2022-10-09
849;1111808;0000;0;2022-10-09;2022-10-09
594;1112190;0000;0;2022-10-09;2022-10-09
806;1110689;0000;0;2022-10-09;2022-10-09
422;1111211;0000;0;2022-10-09;2022-10-09
143;1110827;0000;0;2022-10-09;2022-10-09
625;1111976;0000;0;2022-10-09;2022-10-09
296;1110913;0000;0;2022-10-09;2022-10-09
520;1111307;0000;0;2022-10-09;2022-10-09
63;1111316;0000;0;2022-10-09;2022-10-09
653;1110768;0000;0;2022-10-09;2022-10-09
1034;1110792;0000;0;2022-10-09;2022-10-09
213;1110519;0000;0;2022-10-09;2022-10-09
576;1110668;0000;0;2022-10-09;2022-10-09
809;1112184;0000;0;2022-10-09;2022-10-09
767;1111888;0000;0;2022-10-09;2022-10-09
581;1110448;0000;0;2022-10-09;2022-10-09
767;1111356;0000;0;2022-10-09;2022-10-09
57;1111612;0000;0;2022-10-09;2022-10-09
648;1111188;0000;0;2022-10-09;2022-10-09
756;1111533;0000;0;2022-10-09;2022-10-09
578;1112126;0000;0;2022-10-09;2022-10-09
732;1111241;0000;0;2022-10-09;2022-10-09
969;1111293;0000;0;2022-10-09;2022-10-09
721;1111364;0000;0;2022-10-09;2022-10-09
138;1110511;0000;0;2022-10-09;2022-10-09
663;1112002;0000;0;2022-10-09;2022-10-09
769;1110476;0000;0;2022-10-09;2022-10-09
742;1111796;0000;0;2022-10-09;2022-10-09
338;1111506;0000;0;2022-10-09;2022-10-09
120;1111433;0000;0;2022-10-09;2022-10-09
1003;1111491;0000;0;2022-10-09;2022-10-09
913;1112114;0000;0;2022-10-09;2022-10-09
214;1110596;0000;0;2022-10-09;2022-10-09
786;1111410;0000;0;2022-10-09;2022-10-09
456;1112192;0000;0;2022-10-09;2022-10-09
878;1111376;0000;0;2022-10-09;2022-10-09
1020;1111187;0000;0;2022-10-09;2022-10-09
998;1112091;0000;0;2022-10-09;2022-10-09
964;1112060;0000;0;2022-10-09;2022-10-09
645;1111781;0000;0;2022-10-09;2022-10-09
703;1112193;0000;0;2022-10-09;2022-10-09
392;1111015;0000;0;2022-10-09;2022-10-09
778;1111797;0000;0;2022-10-09;2022-10-09
114;1111983;0000;0;2022-10-09;2022-10-09
843;1111675;0000;0;2022-10-09;2022-10-09
263;1110650;0000;0;2022-10-09;2022-10-09
634;1111083;0000;0;2022-10-09;2022-10-09
651;1111630;0000;0;2022-10-09;2022-10-09
481;1111476;0000;0;2022-10-09;2022-10-09
988;1110682;0000;0;2022-10-09;2022-10-09
315;1111447;0000;0;2022-10-09;2022-10-09
734;1110501;0000;0;2022-10-09;2022-10-09
582;1110982;0000;0;2022-10-09;2022-10-09
629;1110410;0000;0;2022-10-09;2022-10-09
367;1111885;0000;0;2022-10-09;2022-10-09
790;1111460;0000;0;2022-10-09;2022-10-09
958;1111742;0000;0;2022-10-09;2022-10-09
1015;1111491;0000;0;2022-10-09;2022-10-09
265;1111449;0000;0;2022-10-09;2022-10-09
591;1110755;0000;0;2022-10-09;2022-10-09
531;1111168;0000;0;2022-10-09;2022-10-09
403;1110507;0000;0;2022-10-09;2022-10-09
511;1111409;0000;0;2022-10-09;2022-10-09
770;1111169;0000;0;2022-10-09;2022-10-09
418;1110820;0000;0;2022-10-09;2022-10-09
144;1110640;0000;0;2022-10-09;2022-10-09
320;1110524;0000;0;2022-10-09;2022-10-09
951;1111104;0000;0;2022-10-09;2022-10-09
153;1111487;0000;0;2022-10-09;2022-10-09
718;1112035;0000;0;2022-10-09;2022-10-09
176;1111483;0000;0;2022-10-09;2022-10-09
11;1110535;0000;0;2022-10-09;2022-10-09
87;1111050;0000;0;2022-10-09;2022-10-09
666;1110629;0000;0;2022-10-09;2022-10-09
266;1111235;0000;0;2022-10-09;2022-10-09
983;1111529;0000;0;2022-10-09;2022-10-09
277;1110831;0000;0;2022-10-09;2022-10-09
490;1111466;0000;0;2022-10-09;2022-10-09
934;1112186;0000;0;2022-10-09;2022-10-09
456;1111349;0000;0;2022-10-09;2022-10-09
206;1112006;0000;0;2022-10-09;2022-10-09
899;1110546;0000;0;2022-10-09;2022-10-09
989;1111934;0000;0;2022-10-09;2022-10-09
687;1112003;0000;0;2022-10-09;2022-10-09
355;1111103;0000;0;2022-10-09;2022-10-09
1044;1111223;0000;0;2022-10-09;2022-10-09
648;1111066;0000;0;2022-10-09;2022-10-09
115;1111767;0000;0;2022-10-09;2022-10-09
667;1111988;0000;0;2022-10-09;2022-10-09
307;1111176;0000;0;2022-10-09;2022-10-09
694;1111223;0000;0;2022-10-09;2022-10-09
188;1111226;0000;0;2022-10-09;2022-10-09
355;1111112;0000;0;2022-10-09;2022-10-09
871;1111171;0000;0;2022-10-09;2022-10-09
57;1110976;0000;0;2022-10-09;2022-10-09
1027;1111295;0000;0;2022-10-09;2022-10-09
962;1111628;0000;0;2022-10-09;2022-10-09
533;1110976;0000;0;2022-10-09;2022-10-09
185;1111451;0000;0;2022-10-09;2022-10-09
548;1110773;0000;0;2022-10-09;2022-10-09
629;1111661;0000;0;2022-10-09;2022-10-09
795;1111421;0000;0;2022-10-09;2022-10-09
555;1111237;0000;0;2022-10-09;2022-10-09
605;1111957;0000;0;2022-10-09;2022-10-09
275;1111441;0000;0;2022-10-09;2022-10-09
350;1112082;0000;0;2022-10-09;2022-10-09
488;1111086;0000;0;2022-10-09;2022-10-09
215;1111632;0000;0;2022-10-09;2022-10-09
814;1110662;0000;0;2022-10-09;2022-10-09
45;1111090;0000;0;2022-10-09;2022-10-09
23;1111663;0000;0;2022-10-09;2022-10-09
477;1111558;0000;0;2022-10-09;2022-10-09
830;1110879;0000;0;2022-10-09;2022-10-09
669;1111682;0000;0;2022-10-09;2022-10-09
549;1111926;0000;0;2022-10-09;2022-10-09
40;1111573;0000;0;2022-10-09;2022-10-09
292;1111173;0000;0;2022-10-09;2022-10-09
931;1111385;0000;0;2022-10-09;2022-10-09
926;1111866;0000;0;2022-10-09;2022-10-09
55;1110414;0000;0;2022-10-09;2022-10-09
895;1111066;0000;0;2022-10-09;2022-10-09
911;1111111;0000;0;2022-10-09;2022-10-09
249;1112160;0000;0;2022-10-09;2022-10-09
985;1111218;0000;0;2022-10-09;2022-10-09
48;1111984;0000;0;2022-10-09;2022-10-09
380;1111339;0000;0;2022-10-09;2022-10-09
183;1111204;0000;0;2022-10-09;2022-10-09
658;1112041;0000;0;2022-10-09;2022-10-09
442;1110583;0000;0;2022-10-09;2022-10-09
731;1110975;0000;0;2022-10-09;2022-10-09
851;1110418;0000;0;2022-10-09;2022-10-09
243;1111613;0000;0;2022-10-09;2022-10-09
111;1112104;0000;0;2022-10-09;2022-10-09
486;1112083;0000;0;2022-10-09;2022-10-09
899;1110594;0000;0;2022-10-09;2022-10-09
166;1111015;0000;0;2022-10-09;2022-10-09
863;1111325;0000;0;2022-10-09;2022-10-09
852;1110590;0000;0;2022-10-09;2022-10-09
549;1111953;0000;0;2022-10-09;2022-10-09
78;1111061;0000;0;2022-10-09;2022-10-09
450;1112187;0000;0;2022-10-09;2022-10-09
899;1111979;0000;0;2022-10-09;2022-10-09
950;1112149;0000;0;2022-10-09;2022-10-09
305;1111602;0000;0;2022-10-09;2022-10-09
578;1112091;0000;0;2022-10-09;2022-10-09
463;1110939;0000;0;2022-10-09;2022-10-09
802;1112067;0000;0;2022-10-09;2022-10-09
736;1111466;0000;0;2022-10-09;2022-10-09
564;1111025;0000;0;2022-10-09;2022-10-09
1004;1111783;0000;0;2022-10-09;2022-10-09
893;1111822;0000;0;2022-10-09;2022-10-09
130;1111661;0000;0;2022-10-09;2022-10-09
76;1111501;0000;0;2022-10-09;2022-10-09
520;1110441;0000;0;2022-10-09;2022-10-09
947;1111210;0000;0;2022-10-09;2022-10-09
564;1111385;0000;0;2022-10-09;2022-10-09
292;1111870;0000;0;2022-10-09;2022-10-09
2;1111310;0000;0;2022-10-09;2022-10-09
913;1110593;0000;0;2022-10-09;2022-10-09
872;1111023;0000;0;2022-10-09;2022-10-09
955;1112148;0000;0;2022-10-09;2022-10-09
418;1111105;0000;0;2022-10-09;2022-10-09
509;1111343;0000;0;2022-10-09;2022-10-09
292;1112171;0000;0;2022-10-09;2022-10-09
202;1111319;0000;0;2022-10-09;2022-10-09
596;1110812;0000;0;2022-10-09;2022-10-09
167;1111935;0000;0;2022-10-09;2022-10-09
889;1111544;0000;0;2022-10-09;2022-10-09
999;1111518;0000;0;2022-10-09;2022-10-09
825;1112185;0000;0;2022-10-09;2022-10-09
547;1111865;0000;0;2022-10-09;2022-10-09
1041;1111978;0000;0;2022-10-09;2022-10-09
118;1111071;0000;0;2022-10-09;2022-10-09
503;1111209;0000;0;2022-10-09;2022-10-09
977;1111999;0000;0;2022-10-09;2022-10-09
640;1111572;0000;0;2022-10-09;2022-10-09
1025;1111108;0000;0;2022-10-09;2022-10-09
334;1111502;0000;0;2022-10-09;2022-10-09
664;1111351;0000;0;2022-10-09;2022-10-09
189;1111063;0000;0;2022-10-09;2022-10-09
614;1111768;0000;0;2022-10-09;2022-10-09
520;1111860;0000;0;2022-10-09;2022-10-09
294;1111273;0000;0;2022-10-09;2022-10-09
206;1111619;0000;0;2022-10-09;2022-10-09
865;1111120;0000;0;2022-10-09;2022-10-09
920;1111616;0000;0;2022-10-09;2022-10-09
693;1111469;0000;0;2022-10-09;2022-10-09
780;1111419;0000;0;2022-10-09;2022-10-09
69;1111593;0000;0;2022-10-09;2022-10-09
422;1111141;0000;0;2022-10-09;2022-10-09
197;1111806;0000;0;2022-10-09;2022-10-09
174;1112189;0000;0;2022-10-09;2022-10-09
228;1110508;0000;0;2022-10-09;2022-10-09
127;1111981;0000;0;2022-10-09;2022-10-09
351;1111716;0000;0;2022-10-09;2022-10-09
282;1110508;0000;0;2022-10-09;2022-10-09
267;1110411;0000;0;2022-10-09;2022-10-09
1041;1112179;0000;0;2022-10-09;2022-10-09
1024;1111883;0000;0;2022-10-09;2022-10-09
252;1110869;0000;0;2022-10-09;2022-10-09
80;1111414;0000;0;2022-10-09;2022-10-09
20;1111892;0000;0;2022-10-09;2022-10-09
542;1110921;0000;0;2022-10-09;2022-10-09
773;1111582;0000;0;2022-10-09;2022-10-09
509;1110474;0000;0;2022-10-09;2022-10-09
1049;1111983;0000;0;2022-10-09;2022-10-09
901;1111988;0000;0;2022-10-09;2022-10-09
634;1111838;0000;0;2022-10-09;2022-10-09
658;1110965;0000;0;2022-10-09;2022-10-09
135;1111155;0000;0;2022-10-09;2022-10-09
790;1112148;0000;0;2022-10-09;2022-10-09
680;1111723;0000;0;2022-10-09;2022-10-09
817;1111456;0000;0;2022-10-09;2022-10-09
943;1112191;0000;0;2022-10-09;2022-10-09
606;1110728;0000;0;2022-10-09;2022-10-09
86;1110940;0000;0;2022-10-09;2022-10-09
832;1112085;0000;0;2022-10-09;2022-10-09
800;1110724;0000;0;2022-10-09;2022-10-09
106;1112177;0000;0;2022-10-09;2022-10-09
846;1110809;0000;0;2022-10-09;2022-10-09
152;1111073;0000;0;2022-10-09;2022-10-09
132;1111913;0000;0;2022-10-09;2022-10-09
10;1111251;0000;0;2022-10-09;2022-10-09
618;1111612;0000;0;2022-10-09;2022-10-09
44;1112024;0000;0;2022-10-09;2022-10-09
946;1111471;0000;0;2022-10-09;2022-10-09
143;1111155;0000;0;2022-10-09;2022-10-09
72;1111798;0000;0;2022-10-09;2022-10-09
525;1111726;0000;0;2022-10-09;2022-10-09
375;1111697;0000;0;2022-10-09;2022-10-09
548;1111324;0000;0;2022-10-09;2022-10-09
260;1111397;0000;0;2022-10-09;2022-10-09
718;1111917;0000;0;2022-10-09;2022-10-09
787;1111090;0000;0;2022-10-09;2022-10-09
319;1112115;0000;0;2022-10-09;2022-10-09
838;1112036;0000;0;2022-10-09;2022-10-09
212;1110779;0000;0;2022-10-09;2022-10-09
29;1111681;0000;0;2022-10-09;2022-10-09
225;1110620;0000;0;2022-10-09;2022-10-09
596;1111749;0000;0;2022-10-09;2022-10-09
986;1111366;0000;0;2022-10-09;2022-10-09
853;1111308;0000;0;2022-10-09;2022-10-09
956;1111242;0000;0;2022-10-09;2022-10-09
49;1111938;0000;0;2022-10-09;2022-10-09
365;1111927;0000;0;2022-10-09;2022-10-09
645;1111490;0000;0;2022-10-09;2022-10-09
498;1111772;0000;0;2022-10-09;2022-10-09
973;1110639;0000;0;2022-10-09;2022-10-09
976;1112145;0000;0;2022-10-09;2022-10-09
325;1111142;0000;0;2022-10-09;2022-10-09
762;1110467;0000;0;2022-10-09;2022-10-09
211;1110937;0000;0;2022-10-09;2022-10-09
186;1111051;0000;0;2022-10-09;2022-10-09
573;1111928;0000;0;2022-10-09;2022-10-09
720;1112034;0000;0;2022-10-09;2022-10-09
395;1111225;0000;0;2022-10-09;2022-10-09
316;1110800;0000;0;2022-10-09;2022-10-09
659;1110435;0000;0;2022-10-09;2022-10-09
731;1110968;0000;0;2022-10-09;2022-10-09
213;1110766;0000;0;2022-10-09;2022-10-09
247;1110481;0000;0;2022-10-09;2022-10-09
143;1110938;0000;0;2022-10-09;2022-10-09
892;1111069;0000;0;2022-10-09;2022-10-09
750;1110639;0000;0;2022-10-09;2022-10-09
184;1111898;0000;0;2022-10-09;2022-10-09
285;1111705;0000;0;2022-10-09;2022-10-09
921;1111052;0000;0;2022-10-09;2022-10-09
168;1111719;0000;0;2022-10-09;2022-10-09
154;1110532;0000;0;2022-10-09;2022-10-09
678;1111118;0000;0;2022-10-09;2022-10-09
662;1112070;0000;0;2022-10-09;2022-10-09
1005;1111735;0000;0;2022-10-09;2022-10-09
94;1110940;0000;0;2022-10-09;2022-10-09
964;1111576;0000;0;2022-10-09;2022-10-09
694;1110510;0000;0;2022-10-09;2022-10-09
705;1112027;0000;0;2022-10-09;2022-10-09
759;1111304;0000;0;2022-10-09;2022-10-09
1031;1110868;0000;0;2022-10-09;2022-10-09
384;1112088;0000;0;2022-10-09;2022-10-09
233;1111569;0000;0;2022-10-09;2022-10-09
369;1112177;0000;0;2022-10-09;2022-10-09
542;1110838;0000;0;2022-10-09;2022-10-09
659;1111394;0000;0;2022-10-09;2022-10-09
244;1110986;0000;0;2022-10-09;2022-10-09
608;1111945;0000;0;2022-10-09;2022-10-09
815;1111463;0000;0;2022-10-09;2022-10-09
171;1112108;0000;0;2022-10-09;2022-10-09
839;1110484;0000;0;2022-10-09;2022-10-09
63;1110818;0000;0;2022-10-09;2022-10-09
1025;1110902;0000;0;2022-10-09;2022-10-09
523;1111174;0000;0;2022-10-09;2022-10-09
98;1112179;0000;0;2022-10-09;2022-10-09
669;1112198;0000;0;2022-10-09;2022-10-09
21;1111852;0000;0;2022-10-09;2022-10-09
452;1111186;0000;0;2022-10-09;2022-10-09
866;1110781;0000;0;2022-10-09;2022-10-09
836;1110767;0000;0;2022-10-09;2022-10-09
922;1111829;0000;0;2022-10-09;2022-10-09
418;1111055;0000;0;2022-10-09;2022-10-09
679;1110604;0000;0;2022-10-09;2022-10-09
968;1110746;0000;0;2022-10-09;2022-10-09
112;1110916;0000;0;2022-10-09;2022-10-09
98;1110926;0000;0;2022-10-09;2022-10-09
809;1111289;0000;0;2022-10-09;2022-10-09
337;1111563;0000;0;2022-10-09;2022-10-09
927;1111694;0000;0;2022-10-09;2022-10-09
219;1110550;0000;0;2022-10-09;2022-10-09
819;1111640;0000;0;2022-10-09;2022-10-09
736;1112194;0000;0;2022-10-09;2022-10-09
514;1110902;0000;0;2022-10-09;2022-10-09
982;1110598;0000;0;2022-10-09;2022-10-09
253;1110546;0000;0;2022-10-09;2022-10-09
1018;1110636;0000;0;2022-10-09;2022-10-09
950;1111079;0000;0;2022-10-09;2022-10-09
470;1111440;0000;0;2022-10-09;2022-10-09
524;1110695;0000;0;2022-10-09;2022-10-09
297;1110508;0000;0;2022-10-09;2022-10-09
533;1111657;0000;0;2022-10-09;2022-10-09
131;1112059;0000;0;2022-10-09;2022-10-09
455;1111468;0000;0;2022-10-09;2022-10-09
219;1110700;0000;0;2022-10-09;2022-10-09
585;1110568;0000;0;2022-10-09;2022-10-09
496;1110885;0000;0;2022-10-09;2022-10-09
671;1110499;0000;0;2022-10-09;2022-10-09
755;1111333;0000;0;2022-10-09;2022-10-09
77;1112055;0000;0;2022-10-09;2022-10-09
915;1111723;0000;0;2022-10-09;2022-10-09
241;1111911;0000;0;2022-10-09;2022-10-09
608;1110617;0000;0;2022-10-09;2022-10-09
662;1110509;0000;0;2022-10-09;2022-10-09
678;1111841;0000;0;2022-10-09;2022-10-09
1021;1111838;0000;0;2022-10-09;2022-10-09
485;1111852;0000;0;2022-10-09;2022-10-09
196;1111688;0000;0;2022-10-09;2022-10-09
758;1110473;0000;0;2022-10-09;2022-10-09
624;1111432;0000;0;2022-10-09;2022-10-09
1002;1111286;0000;0;2022-10-09;2022-10-09
968;1111841;0000;0;2022-10-09;2022-10-09
350;1110495;0000;0;2022-10-09;2022-10-09
4;1111635;0000;0;2022-10-09;2022-10-09
210;1110578;0000;0;2022-10-09;2022-10-09
984;1111750;0000;0;2022-10-09;2022-10-09
535;1110473;0000;0;2022-10-09;2022-10-09
1032;1111939;0000;0;2022-10-09;2022-10-09
915;1111681;0000;0;2022-10-09;2022-10-09
712;1112170;0000;0;2022-10-09;2022-10-09
627;1112007;0000;0;2022-10-09;2022-10-09
734;1110648;0000;0;2022-10-09;2022-10-09
528;1111991;0000;0;2022-10-09;2022-10-09
58;1111222;0000;0;2022-10-09;2022-10-09
600;1111722;0000;0;2022-10-09;2022-10-09
595;1110912;0000;0;2022-10-09;2022-10-09
175;1111141;0000;0;2022-10-09;2022-10-09
749;1111440;0000;0;2022-10-09;2022-10-09
245;1111589;0000;0;2022-10-09;2022-10-09
1028;1111622;0000;0;2022-10-09;2022-10-09
950;1110469;0000;0;2022-10-09;2022-10-09
529;1110822;0000;0;2022-10-09;2022-10-09
178;1110853;0000;0;2022-10-09;2022-10-09
534;1110858;0000;0;2022-10-09;2022-10-09
882;1112121;0000;0;2022-10-09;2022-10-09
635;1111275;0000;0;2022-10-09;2022-10-09
184;1111599;0000;0;2022-10-09;2022-10-09
717;1110697;0000;0;2022-10-09;2022-10-09
30;1110575;0000;0;2022-10-09;2022-10-09
383;1110902;0000;0;2022-10-09;2022-10-09
219;1110775;0000;0;2022-10-09;2022-10-09
745;1111766;0000;0;2022-10-09;2022-10-09
956;1111585;0000;0;2022-10-09;2022-10-09
259;1111800;0000;0;2022-10-09;2022-10-09
952;1110844;0000;0;2022-10-09;2022-10-09
316;1111775;0000;0;2022-10-09;2022-10-09
613;1111361;0000;0;2022-10-09;2022-10-09
472;1110692;0000;0;2022-10-09;2022-10-09
